time	theta
24.268	656.791
24.269	656.833
24.27	656.874
24.271	656.916
24.272	656.958
24.273	657
24.274	657.042
24.275	657.083
24.276	657.125
24.277	657.167
24.278	657.209
24.279	657.251
24.28	657.293
24.281	657.334
24.282	657.376
24.283	657.418
24.284	657.46
24.285	657.502
24.286	657.544
24.287	657.586
24.288	657.628
24.289	657.67
24.29	657.711
24.291	657.753
24.292	657.795
24.293	657.837
24.294	657.879
24.295	657.921
24.296	657.963
24.297	658.005
24.298	658.047
24.299	658.089
24.3	658.131
24.301	658.173
24.302	658.215
24.303	658.257
24.304	658.299
24.305	658.341
24.306	658.383
24.307	658.426
24.308	658.468
24.309	658.51
24.31	658.552
24.311	658.594
24.312	658.636
24.313	658.678
24.314	658.72
24.315	658.762
24.316	658.805
24.317	658.847
24.318	658.889
24.319	658.931
24.32	658.973
24.321	659.015
24.322	659.058
24.323	659.1
24.324	659.142
24.325	659.184
24.326	659.227
24.327	659.269
24.328	659.311
24.329	659.353
24.33	659.396
24.331	659.438
24.332	659.48
24.333	659.522
24.334	659.565
24.335	659.607
24.336	659.649
24.337	659.692
24.338	659.734
24.339	659.776
24.34	659.819
24.341	659.861
24.342	659.903
24.343	659.946
24.344	659.988
24.345	660.031
24.346	660.073
24.347	660.115
24.348	660.158
24.349	660.2
24.35	660.243
24.351	660.285
24.352	660.328
24.353	660.37
24.354	660.412
24.355	660.455
24.356	660.497
24.357	660.54
24.358	660.582
24.359	660.625
24.36	660.667
24.361	660.71
24.362	660.753
24.363	660.795
24.364	660.838
24.365	660.88
24.366	660.923
24.367	660.965
24.368	661.008
24.369	661.051
24.37	661.093
24.371	661.136
24.372	661.178
24.373	661.221
24.374	661.264
24.375	661.306
24.376	661.349
24.377	661.392
24.378	661.434
24.379	661.477
24.38	661.52
24.381	661.562
24.382	661.605
24.383	661.648
24.384	661.69
24.385	661.733
24.386	661.776
24.387	661.819
24.388	661.861
24.389	661.904
24.39	661.947
24.391	661.99
24.392	662.032
24.393	662.075
24.394	662.118
24.395	662.161
24.396	662.204
24.397	662.246
24.398	662.289
24.399	662.332
24.4	662.375
24.401	662.418
24.402	662.461
24.403	662.504
24.404	662.546
24.405	662.589
24.406	662.632
24.407	662.675
24.408	662.718
24.409	662.761
24.41	662.804
24.411	662.847
24.412	662.89
24.413	662.933
24.414	662.976
24.415	663.019
24.416	663.062
24.417	663.105
24.418	663.148
24.419	663.191
24.42	663.234
24.421	663.277
24.422	663.32
24.423	663.363
24.424	663.406
24.425	663.449
24.426	663.492
24.427	663.535
24.428	663.578
24.429	663.621
24.43	663.664
24.431	663.707
24.432	663.75
24.433	663.793
24.434	663.837
24.435	663.88
24.436	663.923
24.437	663.966
24.438	664.009
24.439	664.052
24.44	664.095
24.441	664.139
24.442	664.182
24.443	664.225
24.444	664.268
24.445	664.311
24.446	664.355
24.447	664.398
24.448	664.441
24.449	664.484
24.45	664.528
24.451	664.571
24.452	664.614
24.453	664.657
24.454	664.701
24.455	664.744
24.456	664.787
24.457	664.831
24.458	664.874
24.459	664.917
24.46	664.961
24.461	665.004
24.462	665.047
24.463	665.091
24.464	665.134
24.465	665.177
24.466	665.221
24.467	665.264
24.468	665.307
24.469	665.351
24.47	665.394
24.471	665.438
24.472	665.481
24.473	665.524
24.474	665.568
24.475	665.611
24.476	665.655
24.477	665.698
24.478	665.742
24.479	665.785
24.48	665.829
24.481	665.872
24.482	665.916
24.483	665.959
24.484	666.003
24.485	666.046
24.486	666.09
24.487	666.133
24.488	666.177
24.489	666.22
24.49	666.264
24.491	666.308
24.492	666.351
24.493	666.395
24.494	666.438
24.495	666.482
24.496	666.526
24.497	666.569
24.498	666.613
24.499	666.656
24.5	666.7
24.501	666.744
24.502	666.787
24.503	666.831
24.504	666.875
24.505	666.918
24.506	666.962
24.507	667.006
24.508	667.049
24.509	667.093
24.51	667.137
24.511	667.181
24.512	667.224
24.513	667.268
24.514	667.312
24.515	667.356
24.516	667.399
24.517	667.443
24.518	667.487
24.519	667.531
24.52	667.574
24.521	667.618
24.522	667.662
24.523	667.706
24.524	667.75
24.525	667.794
24.526	667.837
24.527	667.881
24.528	667.925
24.529	667.969
24.53	668.013
24.531	668.057
24.532	668.101
24.533	668.144
24.534	668.188
24.535	668.232
24.536	668.276
24.537	668.32
24.538	668.364
24.539	668.408
24.54	668.452
24.541	668.496
24.542	668.54
24.543	668.584
24.544	668.628
24.545	668.672
24.546	668.716
24.547	668.76
24.548	668.804
24.549	668.848
24.55	668.892
24.551	668.936
24.552	668.98
24.553	669.024
24.554	669.068
24.555	669.112
24.556	669.156
24.557	669.2
24.558	669.244
24.559	669.288
24.56	669.332
24.561	669.376
24.562	669.421
24.563	669.465
24.564	669.509
24.565	669.553
24.566	669.597
24.567	669.641
24.568	669.685
24.569	669.73
24.57	669.774
24.571	669.818
24.572	669.862
24.573	669.906
24.574	669.95
24.575	669.995
24.576	670.039
24.577	670.083
24.578	670.127
24.579	670.172
24.58	670.216
24.581	670.26
24.582	670.304
24.583	670.349
24.584	670.393
24.585	670.437
24.586	670.481
24.587	670.526
24.588	670.57
24.589	670.614
24.59	670.659
24.591	670.703
24.592	670.747
24.593	670.792
24.594	670.836
24.595	670.88
24.596	670.925
24.597	670.969
24.598	671.013
24.599	671.058
24.6	671.102
24.601	671.147
24.602	671.191
24.603	671.235
24.604	671.28
24.605	671.324
24.606	671.369
24.607	671.413
24.608	671.458
24.609	671.502
24.61	671.546
24.611	671.591
24.612	671.635
24.613	671.68
24.614	671.724
24.615	671.769
24.616	671.813
24.617	671.858
24.618	671.902
24.619	671.947
24.62	671.991
24.621	672.036
24.622	672.081
24.623	672.125
24.624	672.17
24.625	672.214
24.626	672.259
24.627	672.303
24.628	672.348
24.629	672.393
24.63	672.437
24.631	672.482
24.632	672.526
24.633	672.571
24.634	672.616
24.635	672.66
24.636	672.705
24.637	672.75
24.638	672.794
24.639	672.839
24.64	672.884
24.641	672.928
24.642	672.973
24.643	673.018
24.644	673.062
24.645	673.107
24.646	673.152
24.647	673.197
24.648	673.241
24.649	673.286
24.65	673.331
24.651	673.376
24.652	673.42
24.653	673.465
24.654	673.51
24.655	673.555
24.656	673.599
24.657	673.644
24.658	673.689
24.659	673.734
24.66	673.779
24.661	673.823
24.662	673.868
24.663	673.913
24.664	673.958
24.665	674.003
24.666	674.048
24.667	674.092
24.668	674.137
24.669	674.182
24.67	674.227
24.671	674.272
24.672	674.317
24.673	674.362
24.674	674.407
24.675	674.452
24.676	674.497
24.677	674.541
24.678	674.586
24.679	674.631
24.68	674.676
24.681	674.721
24.682	674.766
24.683	674.811
24.684	674.856
24.685	674.901
24.686	674.946
24.687	674.991
24.688	675.036
24.689	675.081
24.69	675.126
24.691	675.171
24.692	675.216
24.693	675.261
24.694	675.306
24.695	675.351
24.696	675.396
24.697	675.442
24.698	675.487
24.699	675.532
24.7	675.577
24.701	675.622
24.702	675.667
24.703	675.712
24.704	675.757
24.705	675.802
24.706	675.847
24.707	675.893
24.708	675.938
24.709	675.983
24.71	676.028
24.711	676.073
24.712	676.118
24.713	676.163
24.714	676.209
24.715	676.254
24.716	676.299
24.717	676.344
24.718	676.389
24.719	676.435
24.72	676.48
24.721	676.525
24.722	676.57
24.723	676.616
24.724	676.661
24.725	676.706
24.726	676.751
24.727	676.797
24.728	676.842
24.729	676.887
24.73	676.932
24.731	676.978
24.732	677.023
24.733	677.068
24.734	677.114
24.735	677.159
24.736	677.204
24.737	677.25
24.738	677.295
24.739	677.34
24.74	677.386
24.741	677.431
24.742	677.476
24.743	677.522
24.744	677.567
24.745	677.613
24.746	677.658
24.747	677.703
24.748	677.749
24.749	677.794
24.75	677.84
24.751	677.885
24.752	677.93
24.753	677.976
24.754	678.021
24.755	678.067
24.756	678.112
24.757	678.158
24.758	678.203
24.759	678.249
24.76	678.294
24.761	678.34
24.762	678.385
24.763	678.43
24.764	678.476
24.765	678.522
24.766	678.567
24.767	678.613
24.768	678.658
24.769	678.704
24.77	678.749
24.771	678.795
24.772	678.84
24.773	678.886
24.774	678.931
24.775	678.977
24.776	679.023
24.777	679.068
24.778	679.114
24.779	679.159
24.78	679.205
24.781	679.251
24.782	679.296
24.783	679.342
24.784	679.387
24.785	679.433
24.786	679.479
24.787	679.524
24.788	679.57
24.789	679.616
24.79	679.661
24.791	679.707
24.792	679.753
24.793	679.798
24.794	679.844
24.795	679.89
24.796	679.935
24.797	679.981
24.798	680.027
24.799	680.073
24.8	680.118
24.801	680.164
24.802	680.21
24.803	680.256
24.804	680.301
24.805	680.347
24.806	680.393
24.807	680.439
24.808	680.484
24.809	680.53
24.81	680.576
24.811	680.622
24.812	680.668
24.813	680.713
24.814	680.759
24.815	680.805
24.816	680.851
24.817	680.897
24.818	680.943
24.819	680.988
24.82	681.034
24.821	681.08
24.822	681.126
24.823	681.172
24.824	681.218
24.825	681.264
24.826	681.309
24.827	681.355
24.828	681.401
24.829	681.447
24.83	681.493
24.831	681.539
24.832	681.585
24.833	681.631
24.834	681.677
24.835	681.723
24.836	681.769
24.837	681.815
24.838	681.861
24.839	681.907
24.84	681.952
24.841	681.998
24.842	682.044
24.843	682.09
24.844	682.136
24.845	682.182
24.846	682.228
24.847	682.274
24.848	682.32
24.849	682.366
24.85	682.413
24.851	682.459
24.852	682.505
24.853	682.551
24.854	682.597
24.855	682.643
24.856	682.689
24.857	682.735
24.858	682.781
24.859	682.827
24.86	682.873
24.861	682.919
24.862	682.965
24.863	683.011
24.864	683.058
24.865	683.104
24.866	683.15
24.867	683.196
24.868	683.242
24.869	683.288
24.87	683.334
24.871	683.38
24.872	683.427
24.873	683.473
24.874	683.519
24.875	683.565
24.876	683.611
24.877	683.657
24.878	683.704
24.879	683.75
24.88	683.796
24.881	683.842
24.882	683.888
24.883	683.935
24.884	683.981
24.885	684.027
24.886	684.073
24.887	684.12
24.888	684.166
24.889	684.212
24.89	684.258
24.891	684.305
24.892	684.351
24.893	684.397
24.894	684.443
24.895	684.49
24.896	684.536
24.897	684.582
24.898	684.629
24.899	684.675
24.9	684.721
24.901	684.768
24.902	684.814
24.903	684.86
24.904	684.907
24.905	684.953
24.906	684.999
24.907	685.046
24.908	685.092
24.909	685.138
24.91	685.185
24.911	685.231
24.912	685.277
24.913	685.324
24.914	685.37
24.915	685.417
24.916	685.463
24.917	685.509
24.918	685.556
24.919	685.602
24.92	685.649
24.921	685.695
24.922	685.742
24.923	685.788
24.924	685.834
24.925	685.881
24.926	685.927
24.927	685.974
24.928	686.02
24.929	686.067
24.93	686.113
24.931	686.16
24.932	686.206
24.933	686.253
24.934	686.299
24.935	686.346
24.936	686.392
24.937	686.439
24.938	686.485
24.939	686.532
24.94	686.578
24.941	686.625
24.942	686.671
24.943	686.718
24.944	686.764
24.945	686.811
24.946	686.857
24.947	686.904
24.948	686.951
24.949	686.997
24.95	687.044
24.951	687.09
24.952	687.137
24.953	687.184
24.954	687.23
24.955	687.277
24.956	687.323
24.957	687.37
24.958	687.417
24.959	687.463
24.96	687.51
24.961	687.556
24.962	687.603
24.963	687.65
24.964	687.696
24.965	687.743
24.966	687.79
24.967	687.836
24.968	687.883
24.969	687.93
24.97	687.976
24.971	688.023
24.972	688.07
24.973	688.116
24.974	688.163
24.975	688.21
24.976	688.257
24.977	688.303
24.978	688.35
24.979	688.397
24.98	688.444
24.981	688.49
24.982	688.537
24.983	688.584
24.984	688.63
24.985	688.677
24.986	688.724
24.987	688.771
24.988	688.818
24.989	688.864
24.99	688.911
24.991	688.958
24.992	689.005
24.993	689.051
24.994	689.098
24.995	689.145
24.996	689.192
24.997	689.239
24.998	689.286
24.999	689.332
25	689.379
25.001	689.426
25.002	689.473
25.003	689.52
25.004	689.567
25.005	689.613
25.006	689.66
25.007	689.707
25.008	689.754
25.009	689.801
25.01	689.848
25.011	689.895
25.012	689.942
25.013	689.988
25.014	690.035
25.015	690.082
25.016	690.129
25.017	690.176
25.018	690.223
25.019	690.27
25.02	690.317
25.021	690.364
25.022	690.411
25.023	690.458
25.024	690.505
25.025	690.552
25.026	690.598
25.027	690.645
25.028	690.692
25.029	690.739
25.03	690.786
25.031	690.833
25.032	690.88
25.033	690.927
25.034	690.974
25.035	691.021
25.036	691.068
25.037	691.115
25.038	691.162
25.039	691.209
25.04	691.256
25.041	691.303
25.042	691.35
25.043	691.397
25.044	691.444
25.045	691.491
25.046	691.539
25.047	691.586
25.048	691.633
25.049	691.68
25.05	691.727
25.051	691.774
25.052	691.821
25.053	691.868
25.054	691.915
25.055	691.962
25.056	692.009
25.057	692.056
25.058	692.103
25.059	692.151
25.06	692.198
25.061	692.245
25.062	692.292
25.063	692.339
25.064	692.386
25.065	692.433
25.066	692.48
25.067	692.527
25.068	692.575
25.069	692.622
25.07	692.669
25.071	692.716
25.072	692.763
25.073	692.81
25.074	692.858
25.075	692.905
25.076	692.952
25.077	692.999
25.078	693.046
25.079	693.093
25.08	693.141
25.081	693.188
25.082	693.235
25.083	693.282
25.084	693.33
25.085	693.377
25.086	693.424
25.087	693.471
25.088	693.518
25.089	693.566
25.09	693.613
25.091	693.66
25.092	693.707
25.093	693.755
25.094	693.802
25.095	693.849
25.096	693.896
25.097	693.944
25.098	693.991
25.099	694.038
25.1	694.085
25.101	694.133
25.102	694.18
25.103	694.227
25.104	694.275
25.105	694.322
25.106	694.369
25.107	694.417
25.108	694.464
25.109	694.511
25.11	694.559
25.111	694.606
25.112	694.653
25.113	694.7
25.114	694.748
25.115	694.795
25.116	694.843
25.117	694.89
25.118	694.937
25.119	694.985
25.12	695.032
25.121	695.079
25.122	695.127
25.123	695.174
25.124	695.221
25.125	695.269
25.126	695.316
25.127	695.364
25.128	695.411
25.129	695.458
25.13	695.506
25.131	695.553
25.132	695.601
25.133	695.648
25.134	695.695
25.135	695.743
25.136	695.79
25.137	695.838
25.138	695.885
25.139	695.933
25.14	695.98
25.141	696.027
25.142	696.075
25.143	696.122
25.144	696.17
25.145	696.217
25.146	696.265
25.147	696.312
25.148	696.36
25.149	696.407
25.15	696.455
25.151	696.502
25.152	696.55
25.153	696.597
25.154	696.645
25.155	696.692
25.156	696.739
25.157	696.787
25.158	696.835
25.159	696.882
25.16	696.93
25.161	696.977
25.162	697.025
25.163	697.072
25.164	697.12
25.165	697.167
25.166	697.215
25.167	697.262
25.168	697.31
25.169	697.357
25.17	697.405
25.171	697.452
25.172	697.5
25.173	697.548
25.174	697.595
25.175	697.643
25.176	697.69
25.177	697.738
25.178	697.785
25.179	697.833
25.18	697.881
25.181	697.928
25.182	697.976
25.183	698.023
25.184	698.071
25.185	698.119
25.186	698.166
25.187	698.214
25.188	698.261
25.189	698.309
25.19	698.357
25.191	698.404
25.192	698.452
25.193	698.5
25.194	698.547
25.195	698.595
25.196	698.642
25.197	698.69
25.198	698.738
25.199	698.785
25.2	698.833
25.201	698.881
25.202	698.928
25.203	698.976
25.204	699.024
25.205	699.071
25.206	699.119
25.207	699.167
25.208	699.214
25.209	699.262
25.21	699.31
25.211	699.357
25.212	699.405
25.213	699.453
25.214	699.501
25.215	699.548
25.216	699.596
25.217	699.644
25.218	699.691
25.219	699.739
25.22	699.787
25.221	699.835
25.222	699.882
25.223	699.93
25.224	699.978
25.225	700.025
25.226	700.073
25.227	700.121
25.228	700.169
25.229	700.216
25.23	700.264
25.231	700.312
25.232	700.36
25.233	700.408
25.234	700.455
25.235	700.503
25.236	700.551
25.237	700.599
25.238	700.646
25.239	700.694
25.24	700.742
25.241	700.79
25.242	700.838
25.243	700.885
25.244	700.933
25.245	700.981
25.246	701.029
25.247	701.077
25.248	701.124
25.249	701.172
25.25	701.22
25.251	701.268
25.252	701.316
25.253	701.363
25.254	701.411
25.255	701.459
25.256	701.507
25.257	701.555
25.258	701.603
25.259	701.65
25.26	701.698
25.261	701.746
25.262	701.794
25.263	701.842
25.264	701.89
25.265	701.938
25.266	701.985
25.267	702.033
25.268	702.081
25.269	702.129
25.27	702.177
25.271	702.225
25.272	702.273
25.273	702.321
25.274	702.368
25.275	702.416
25.276	702.464
25.277	702.512
25.278	702.56
25.279	702.608
25.28	702.656
25.281	702.704
25.282	702.752
25.283	702.799
25.284	702.847
25.285	702.895
25.286	702.943
25.287	702.991
25.288	703.039
25.289	703.087
25.29	703.135
25.291	703.183
25.292	703.231
25.293	703.279
25.294	703.327
25.295	703.375
25.296	703.423
25.297	703.471
25.298	703.518
25.299	703.566
25.3	703.614
25.301	703.662
25.302	703.71
25.303	703.758
25.304	703.806
25.305	703.854
25.306	703.902
25.307	703.95
25.308	703.998
25.309	704.046
25.31	704.094
25.311	704.142
25.312	704.19
25.313	704.238
25.314	704.286
25.315	704.334
25.316	704.382
25.317	704.43
25.318	704.478
25.319	704.526
25.32	704.574
25.321	704.622
25.322	704.67
25.323	704.718
25.324	704.766
25.325	704.814
25.326	704.862
25.327	704.91
25.328	704.958
25.329	705.006
25.33	705.054
25.331	705.102
25.332	705.15
25.333	705.198
25.334	705.246
25.335	705.294
25.336	705.342
25.337	705.39
25.338	705.439
25.339	705.487
25.34	705.535
25.341	705.583
25.342	705.631
25.343	705.679
25.344	705.727
25.345	705.775
25.346	705.823
25.347	705.871
25.348	705.919
25.349	705.967
25.35	706.015
25.351	706.063
25.352	706.111
25.353	706.16
25.354	706.208
25.355	706.256
25.356	706.304
25.357	706.352
25.358	706.4
25.359	706.448
25.36	706.496
25.361	706.544
25.362	706.592
25.363	706.64
25.364	706.689
25.365	706.737
25.366	706.785
25.367	706.833
25.368	706.881
25.369	706.929
25.37	706.977
25.371	707.025
25.372	707.074
25.373	707.122
25.374	707.17
25.375	707.218
25.376	707.266
25.377	707.314
25.378	707.362
25.379	707.41
25.38	707.459
25.381	707.507
25.382	707.555
25.383	707.603
25.384	707.651
25.385	707.699
25.386	707.747
25.387	707.796
25.388	707.844
25.389	707.892
25.39	707.94
25.391	707.988
25.392	708.036
25.393	708.085
25.394	708.133
25.395	708.181
25.396	708.229
25.397	708.277
25.398	708.325
25.399	708.374
25.4	708.422
25.401	708.47
25.402	708.518
25.403	708.566
25.404	708.614
25.405	708.663
25.406	708.711
25.407	708.759
25.408	708.807
25.409	708.855
25.41	708.904
25.411	708.952
25.412	709
25.413	709.048
25.414	709.096
25.415	709.145
25.416	709.193
25.417	709.241
25.418	709.289
25.419	709.337
25.42	709.386
25.421	709.434
25.422	709.482
25.423	709.53
25.424	709.579
25.425	709.627
25.426	709.675
25.427	709.723
25.428	709.771
25.429	709.82
25.43	709.868
25.431	709.916
25.432	709.964
25.433	710.013
25.434	710.061
25.435	710.109
25.436	710.157
25.437	710.206
25.438	710.254
25.439	710.302
25.44	710.35
25.441	710.398
25.442	710.447
25.443	710.495
25.444	710.543
25.445	710.591
25.446	710.64
25.447	710.688
25.448	710.736
25.449	710.784
25.45	710.833
25.451	710.881
25.452	710.929
25.453	710.978
25.454	711.026
25.455	711.074
25.456	711.122
25.457	711.171
25.458	711.219
25.459	711.267
25.46	711.315
25.461	711.364
25.462	711.412
25.463	711.46
25.464	711.508
25.465	711.557
25.466	711.605
25.467	711.653
25.468	711.702
25.469	711.75
25.47	711.798
25.471	711.846
25.472	711.895
25.473	711.943
25.474	711.991
25.475	712.04
25.476	712.088
25.477	712.136
25.478	712.184
25.479	712.233
25.48	712.281
25.481	712.329
25.482	712.378
25.483	712.426
25.484	712.474
25.485	712.523
25.486	712.571
25.487	712.619
25.488	712.667
25.489	712.716
25.49	712.764
25.491	712.812
25.492	712.861
25.493	712.909
25.494	712.957
25.495	713.006
25.496	713.054
25.497	713.102
25.498	713.151
25.499	713.199
25.5	713.247
25.501	713.296
25.502	713.344
25.503	713.392
25.504	713.441
25.505	713.489
25.506	713.537
25.507	713.585
25.508	713.634
25.509	713.682
25.51	713.73
25.511	713.779
25.512	713.827
25.513	713.875
25.514	713.924
25.515	713.972
25.516	714.02
25.517	714.069
25.518	714.117
25.519	714.165
25.52	714.214
25.521	714.262
25.522	714.31
25.523	714.359
25.524	714.407
25.525	714.455
25.526	714.504
25.527	714.552
25.528	714.6
25.529	714.649
25.53	714.697
25.531	714.746
25.532	714.794
25.533	714.842
25.534	714.891
25.535	714.939
25.536	714.987
25.537	715.036
25.538	715.084
25.539	715.132
25.54	715.181
25.541	715.229
25.542	715.277
25.543	715.326
25.544	715.374
25.545	715.422
25.546	715.471
25.547	715.519
25.548	715.567
25.549	715.616
25.55	715.664
25.551	715.713
25.552	715.761
25.553	715.809
25.554	715.858
25.555	715.906
25.556	715.954
25.557	716.003
25.558	716.051
25.559	716.099
25.56	716.148
25.561	716.196
25.562	716.245
25.563	716.293
25.564	716.341
